Decade,Year,Food Price Index,Meat,Dairy,Cereals,Oils,Sugar
1990.0,1994.5,66.49916666666667,77.12833333333333,52.675,63.09166666666666,63.59991666666666,64.6775
2000.0,2004.5,73.10249999999999,70.24249999999999,78.21916666666667,74.99000000000001,75.05233333333334,64.13250000000001
2010.0,2014.5,107.01333333333332,99.86749999999999,111.24416666666666,110.45916666666668,110.9145,109.05250000000001
